Species,Long,Lat,Source
Leptonychotes weddellii,-60.91942,-63.85328,inat
Leptonychotes weddellii,-60.6348316667,-62.922805,inat
Leptonychotes weddellii,76.1143,-69.2424,inat
Leptonychotes weddellii,76.235375,-69.4061055556,inat
Leptonychotes weddellii,-58.85,-62.25,inat
Leptonychotes weddellii,-59.9214518,-62.5883795,inat
Leptonychotes weddellii,-60.5978961009,-62.9533219716,inat
Leptonychotes weddellii,169.2426504925,-77.4535541418,inat
Leptonychotes weddellii,162.554148817,-66.558842475,inat
Leptonychotes weddellii,162.55826869,-66.5582961642,inat
Leptonychotes weddellii,162.562388563,-66.559115626,inat
Leptonychotes weddellii,162.5654784678,-66.5596557237,inat
Leptonychotes weddellii,-58.834312,-62.250276,inat
Leptonychotes weddellii,-62.6423982081,-64.6897274058,inat
Leptonychotes weddellii,-60.8854138,-64.156839,inat
Leptonychotes weddellii,-50.625,-73.2266996931,inat
Leptonychotes weddellii,-55.2150633333,-61.2793916667,inat
Leptonychotes weddellii,-68.4147044999,-67.726365,inat
Leptonychotes weddellii,166.7797812938,-77.8641240157,inat
Leptonychotes weddellii,-58.8730105221,-62.1841592816,inat
Leptonychotes weddellii,-61.4335386579,-63.0686688828,inat
Leptonychotes weddellii,-56.89916644,-63.5138406028,inat
Leptonychotes weddellii,-36.0111236572,-54.8370818782,inat
Leptonychotes weddellii,-35.9999999,-54.816667,inat
Leptonychotes weddellii,-36.143263375,-54.5414987533,inat
Leptonychotes weddellii,166.7767524719,-77.8456884887,inat
Leptonychotes weddellii,-59.941,-62.592,inat
Leptonychotes weddellii,164.227903,-74.634787,inat
Leptonychotes weddellii,-59.1511958969,-62.2911036335,inat
Leptonychotes weddellii,166.563721,-77.864387,inat
Leptonychotes weddellii,-58.006439,-62.07255,inat
Leptonychotes weddellii,-60.611916,-62.920119,inat
Leptonychotes weddellii,-57.2,-64.4667,inat
Leptonychotes weddellii,164.474949,-74.818612,inat
Leptonychotes weddellii,-59.921452,-62.588379,inat
Leptonychotes weddellii,-62.622493,-64.687186,inat
Leptonychotes weddellii,-45.5,-60.583333,inat
Leptonychotes weddellii,-67.133333,-68.3,inat
Leptonychotes weddellii,166.7065429688,-77.169366886,inat
Leptonychotes weddellii,-63.701359,-65.385292,inat
Leptonychotes weddellii,-62.892334,-64.902042,inat
Leptonychotes weddellii,-62.909157,-64.880772,inat
Leptonychotes weddellii,-62.52766,-64.843187,inat
Leptonychotes weddellii,164.227796,-74.635956,inat
Leptonychotes weddellii,-60.56912,-62.97929,inat
Leptonychotes weddellii,-54.8596,-61.0996,inat
Leptonychotes weddellii,164.443361,-74.839413,inat
Leptonychotes weddellii,-59.8390478,-63.5754362,inat
Leptonychotes weddellii,169.7508156064,-73.5223182828,inat
Leptonychotes weddellii,-61.6223316406,-63.7896793947,inat
Leptonychotes weddellii,-62.6,-64.7,inat
Leptonychotes weddellii,166.8109130859,-77.8486777667,inat
Leptonychotes weddellii,165.1409912109,-74.3291130887,inat
Leptonychotes weddellii,-166.48,-77.684,idigbio
Leptonychotes weddellii,167.4166666667,-78.0833333333,idigbio
Leptonychotes weddellii,166.6594444444,-77.7994444444,idigbio
Leptonychotes weddellii,167.423,-78.012,idigbio
Leptonychotes weddellii,166.4833333333,-77.6833333333,idigbio
Leptonychotes weddellii,166.37,-77.685,idigbio
Leptonychotes weddellii,118.006,-70.4634,idigbio
Leptonychotes weddellii,166.77,-77.67,idigbio
Leptonychotes weddellii,166.7666666667,-77.85,idigbio
Leptonychotes weddellii,166.77,-77.75,idigbio
Leptonychotes weddellii,-56.9883,-63.38,idigbio
Leptonychotes weddellii,166.41,-77.63,idigbio
Leptonychotes weddellii,-39,-62,idigbio
Leptonychotes weddellii,166.85,-77.671,idigbio
Leptonychotes weddellii,166.5,-77.6666666667,idigbio
Leptonychotes weddellii,163.00759,-77.00439,idigbio
Leptonychotes weddellii,166.75,-77.8333333333,idigbio
Leptonychotes weddellii,166.776,-77.7443,idigbio
Leptonychotes weddellii,166.85,-77.727,idigbio
Leptonychotes weddellii,-64.0820007,-64.7666702,idigbio
Leptonychotes weddellii,166.32,-77.66,idigbio
Leptonychotes weddellii,-58.905,-62.1817,idigbio
Leptonychotes weddellii,166.77,-77.744,idigbio
Leptonychotes weddellii,-60.5633,-62.9883,idigbio
Leptonychotes weddellii,166.7666667,-77.7333333,idigbio
Leptonychotes weddellii,166.1333333333,-77.1166666667,idigbio
Leptonychotes weddellii,165,-74.6166666667,idigbio
Leptonychotes weddellii,-37.2,-54.17,idigbio
Leptonychotes weddellii,166.7,-77.662,idigbio
Leptonychotes weddellii,-164.3333283,-78.5,idigbio
Leptonychotes weddellii,-57.213433,-63.20167,idigbio
Leptonychotes weddellii,166,-77,idigbio
Leptonychotes weddellii,166.5,-77.66,idigbio
Leptonychotes weddellii,166.5,-77.85,idigbio
Leptonychotes weddellii,-75.1,-72.07,idigbio
Leptonychotes weddellii,-63.83,-64.72,idigbio
Leptonychotes weddellii,-67,-68,idigbio
Leptonychotes weddellii,-62.98,-64.32,idigbio
Leptonychotes weddellii,166.8616666667,-77.7252777778,idigbio
Leptonychotes weddellii,77.966003418,-68.5709991455,obis
Leptonychotes weddellii,78.5083312988,-68.4124984741,obis
Leptonychotes weddellii,78.3249969482,-68.4957962036,obis
Leptonychotes weddellii,78.2082977295,-68.5042037964,obis
Leptonychotes weddellii,78.2249984741,-68.4875030518,obis
Leptonychotes weddellii,78.1416702271,-68.5208358765,obis
Leptonychotes weddellii,78.375,-68.4792022705,obis
Leptonychotes weddellii,78.1082992554,-68.5374984741,obis
Leptonychotes weddellii,78.125,-68.4708328247,obis
Leptonychotes weddellii,78.375,-68.3958358765,obis
Leptonychotes weddellii,77.8249969482,-68.5124969482,obis
Leptonychotes weddellii,78.4417037964,-68.4207992554,obis
Leptonychotes weddellii,78.5250015259,-68.3792037964,obis
Leptonychotes weddellii,78.1082992554,-68.5207977295,obis
Leptonychotes weddellii,78.2082977295,-68.5207977295,obis
Leptonychotes weddellii,77.8399963379,-68.6289978027,obis
Leptonychotes weddellii,78.1583023071,-68.5374984741,obis
Leptonychotes weddellii,78.3917007446,-68.4625015259,obis
Leptonychotes weddellii,78.2082977295,-68.5291976929,obis
Leptonychotes weddellii,78.5582962036,-68.3542022705,obis
Leptonychotes weddellii,78.4083023071,-68.4291992188,obis
Leptonychotes weddellii,78.125,-68.5291976929,obis
Leptonychotes weddellii,78.375,-68.4207992554,obis
Leptonychotes weddellii,78.1417007446,-68.5374984741,obis
Leptonychotes weddellii,78.2750015259,-68.4957962036,obis
Leptonychotes weddellii,77.8416976929,-68.6707992554,obis
Leptonychotes weddellii,78.2249984741,-68.5042037964,obis
Leptonychotes weddellii,78.375,-68.4291992188,obis
Leptonychotes weddellii,78.1917037964,-68.4875030518,obis
Leptonychotes weddellii,77.9166641235,-68.9166641235,obis
Leptonychotes weddellii,77.8582992554,-68.6125030518,obis
Leptonychotes weddellii,78.1583023071,-68.5291976929,obis
Leptonychotes weddellii,77.9729995728,-68.5749969482,obis
Leptonychotes weddellii,78.2583007812,-68.4957962036,obis
Leptonychotes weddellii,78.1340026855,-68.4339981079,obis
Leptonychotes weddellii,78.5083007812,-68.3874969482,obis
Leptonychotes weddellii,78.3917007446,-68.4291992188,obis
Leptonychotes weddellii,78.2416687012,-68.4041671753,obis
Leptonychotes weddellii,77.8870010376,-68.5220031738,obis
Leptonychotes weddellii,78.3082962036,-68.4625015259,obis
Leptonychotes weddellii,78.0083312988,-68.5291671753,obis
Leptonychotes weddellii,78.3582992554,-68.4207992554,obis
Leptonychotes weddellii,78.2416992188,-68.5042037964,obis
Leptonychotes weddellii,78.4083023071,-68.4542007446,obis
Leptonychotes weddellii,77.8416671753,-68.5458297729,obis
Leptonychotes weddellii,77.9000015259,-68.9000015259,obis
Leptonychotes weddellii,78.1917037964,-68.5958023071,obis
Leptonychotes weddellii,77.9083023071,-68.5541992188,obis
Leptonychotes weddellii,78.3249969482,-68.4791641235,obis
Leptonychotes weddellii,77.8359985352,-68.5569992065,obis
Leptonychotes weddellii,77.9000015259,-68.5380020142,obis
Leptonychotes weddellii,78.1417007446,-68.5291976929,obis
Leptonychotes weddellii,78.4749984741,-68.4124984741,obis
Leptonychotes weddellii,78.0749969482,-68.4541702271,obis
Leptonychotes weddellii,78.5582962036,-68.3707962036,obis
Leptonychotes weddellii,77.9710006714,-68.5749969482,obis
Leptonychotes weddellii,78.375,-68.4708023071,obis
Leptonychotes weddellii,78.1750030518,-68.5291976929,obis
Leptonychotes weddellii,78.125,-68.6207962036,obis
Leptonychotes weddellii,78.3416671753,-68.4708328247,obis
Leptonychotes weddellii,78.2082977295,-68.5124969482,obis
Leptonychotes weddellii,78.6666641235,-68.3166656494,obis
Leptonychotes weddellii,78.125,-68.5207977295,obis
Leptonychotes weddellii,78.2249984741,-68.5207977295,obis
Leptonychotes weddellii,77.8666687012,-68.8499984741,obis
Leptonychotes weddellii,78.1917037964,-68.5291976929,obis
Leptonychotes weddellii,78.125,-68.5041656494,obis
Leptonychotes weddellii,78.0583343506,-68.5208358765,obis
Leptonychotes weddellii,77.9582977295,-68.5792007446,obis
Leptonychotes weddellii,78.2249984741,-68.4957962036,obis
Leptonychotes weddellii,76.3833312988,-69.3833312988,obis
Leptonychotes weddellii,78.4582977295,-68.4124984741,obis
Leptonychotes weddellii,78.3916702271,-68.4291687012,obis
Leptonychotes weddellii,78.3582992554,-68.4124984741,obis
Leptonychotes weddellii,78.4749984741,-68.4041976929,obis
Leptonychotes weddellii,76.8333358765,-69.25,obis
Leptonychotes weddellii,78.1917037964,-68.5124969482,obis
Leptonychotes weddellii,78.2083358765,-68.4875030518,obis
Leptonychotes weddellii,78.1082992554,-68.5457992554,obis
Leptonychotes weddellii,78.1917037964,-68.5042037964,obis
Leptonychotes weddellii,78.5416641235,-68.3625030518,obis
Leptonychotes weddellii,78.1330032349,-68.358001709,obis
Leptonychotes weddellii,78.0083007812,-68.5042037964,obis
Leptonychotes weddellii,78.1082992554,-68.5124969482,obis
Leptonychotes weddellii,78.1583023071,-68.5457992554,obis
Leptonychotes weddellii,78.2416992188,-68.4957962036,obis
Leptonychotes weddellii,78.4250030518,-68.3791656494,obis
Leptonychotes weddellii,77.8249969482,-68.5457992554,obis
Leptonychotes weddellii,78.5416641235,-68.3708343506,obis
Leptonychotes weddellii,78.5083007812,-68.3957977295,obis
Leptonychotes weddellii,78.4749984741,-68.5041656494,obis
Leptonychotes weddellii,78.6500015259,-68.3166656494,obis
Leptonychotes weddellii,78.2249984741,-68.5124969482,obis
Leptonychotes weddellii,78.2082977295,-68.4957962036,obis
Leptonychotes weddellii,78.1583023071,-68.4957962036,obis
Leptonychotes weddellii,78.4083023071,-68.3874969482,obis
Leptonychotes weddellii,77.8082962036,-68.5708007812,obis
Leptonychotes weddellii,78.1750030518,-68.5041656494,obis
Leptonychotes weddellii,78.125,-68.6458358765,obis
Leptonychotes weddellii,77.8379974365,-68.6119995117,obis
Leptonychotes weddellii,78.125,-68.5374984741,obis
Leptonychotes weddellii,78.5250015259,-68.3625030518,obis
Leptonychotes weddellii,78.4083328247,-68.4958343506,obis
Leptonychotes weddellii,78.5417022705,-68.3542022705,obis
Leptonychotes weddellii,78.0416641235,-68.5041656494,obis
Leptonychotes weddellii,77.9749984741,-68.6208343506,obis
Leptonychotes weddellii,105.094200134,-65.4775009155,obis
Leptonychotes weddellii,78.2917022705,-68.5042037964,obis
Leptonychotes weddellii,76.2166671753,-69.3833312988,obis
Leptonychotes weddellii,78.2416992188,-68.5124969482,obis
Leptonychotes weddellii,92.1660308838,-65.5478820801,obis
Leptonychotes weddellii,78.3416671753,-68.5041656494,obis
Leptonychotes weddellii,77.8249969482,-68.6624984741,obis
Leptonychotes weddellii,78.5417022705,-68.3707962036,obis
Leptonychotes weddellii,78.125,-68.4875030518,obis
Leptonychotes weddellii,77.8249969482,-68.6374969482,obis
Leptonychotes weddellii,78.5083007812,-68.4124984741,obis
Leptonychotes weddellii,78.3416671753,-68.4208297729,obis
Leptonychotes weddellii,78.0250015259,-68.5124969482,obis
Leptonychotes weddellii,77.9417037964,-68.5875015259,obis
Leptonychotes weddellii,78.1082992554,-68.5291976929,obis
Leptonychotes weddellii,77.8917007446,-68.5374984741,obis
Leptonychotes weddellii,78.3917007446,-68.4542007446,obis
Leptonychotes weddellii,78.1916656494,-68.5374984741,obis
Leptonychotes weddellii,78.2082977295,-68.4291992188,obis
Leptonychotes weddellii,78.2082977295,-68.4875030518,obis
Leptonychotes weddellii,78.5417022705,-68.3792037964,obis
Leptonychotes weddellii,78.2916641235,-68.4958343506,obis
Leptonychotes weddellii,78.2916641235,-68.4041671753,obis
Leptonychotes weddellii,78.2416992188,-68.4458007812,obis
Leptonychotes weddellii,78.2416687012,-68.4958343506,obis
Leptonychotes weddellii,77.7429962158,-68.591003418,obis
Leptonychotes weddellii,78.3083343506,-68.4208297729,obis
Leptonychotes weddellii,78.0083312988,-68.6125030518,obis
Leptonychotes weddellii,78.4916687012,-68.3708343506,obis
Leptonychotes weddellii,77.9416656494,-68.5374984741,obis
Leptonychotes weddellii,78.6833343506,-68.1999969482,obis
Leptonychotes weddellii,78.3917007446,-68.4458007812,obis
Leptonychotes weddellii,77.966003418,-68.5739974976,obis
Leptonychotes weddellii,77.96900177,-68.5749969482,obis
Leptonychotes weddellii,78.2416992188,-68.4875030518,obis
Leptonychotes weddellii,78.1583328247,-68.4541702271,obis
Leptonychotes weddellii,78.3249969482,-68.4708023071,obis
Leptonychotes weddellii,78.1750030518,-68.4458312988,obis
Leptonychotes weddellii,77.9749984741,-68.5708007812,obis
Leptonychotes weddellii,78.1750030518,-68.4375,obis
Leptonychotes weddellii,78.4250030518,-68.3792037964,obis
Leptonychotes weddellii,78.375,-68.3957977295,obis
Leptonychotes weddellii,78.5250015259,-68.4041976929,obis
Leptonychotes weddellii,78.3416976929,-68.4708023071,obis
Leptonychotes weddellii,78.6666641235,-68.3000030518,obis
Leptonychotes weddellii,77.875,-68.5457992554,obis
Leptonychotes weddellii,77.9179992676,-68.5970001221,obis
Leptonychotes weddellii,78.125,-68.4791641235,obis
Leptonychotes weddellii,76.75,-69.2333297729,obis
Leptonychotes weddellii,78.1583023071,-68.4375,obis
Leptonychotes weddellii,77.7440032959,-68.5329971313,obis
Leptonychotes weddellii,78.1750030518,-68.4875030518,obis
Leptonychotes weddellii,77.875,-68.6125030518,obis
Leptonychotes weddellii,78.4083023071,-68.3707962036,obis
Leptonychotes weddellii,78.1083297729,-68.5374984741,obis
Leptonychotes weddellii,78.1916656494,-68.4375,obis
Leptonychotes weddellii,78.1417007446,-68.4957962036,obis
Leptonychotes weddellii,78.0083007812,-68.5374984741,obis
Leptonychotes weddellii,78.2583007812,-68.4875030518,obis
Leptonychotes weddellii,78.125,-68.4625015259,obis
Leptonychotes weddellii,77.8789978027,-68.5510025024,obis
Leptonychotes weddellii,78.5583343506,-68.3458328247,obis
Leptonychotes weddellii,78.5417022705,-68.3625030518,obis
Leptonychotes weddellii,78.2583007812,-68.4124984741,obis
Leptonychotes weddellii,78.1583023071,-68.5042037964,obis
Leptonychotes weddellii,77.96900177,-68.5739974976,obis
Leptonychotes weddellii,78.0583343506,-68.5041656494,obis
Leptonychotes weddellii,78.375,-68.4124984741,obis
Leptonychotes weddellii,78.4916992188,-68.4124984741,obis
Leptonychotes weddellii,78.4083328247,-68.3708343506,obis
Leptonychotes weddellii,76.75,-69.2166671753,obis
Leptonychotes weddellii,78.3249969482,-68.5041656494,obis
Leptonychotes weddellii,77.9469985962,-68.5790023804,obis
Leptonychotes weddellii,78.3582992554,-68.4542007446,obis
Leptonychotes weddellii,77.8082962036,-68.6042022705,obis
Leptonychotes weddellii,77.8416976929,-68.6207962036,obis
Leptonychotes weddellii,77.8082962036,-68.5457992554,obis
Leptonychotes weddellii,78.1917037964,-68.5207977295,obis
Leptonychotes weddellii,78.4083023071,-68.3957977295,obis
Leptonychotes weddellii,78.4250030518,-68.4291992188,obis
Leptonychotes weddellii,78.5083312988,-68.3625030518,obis
Leptonychotes weddellii,78.4749984741,-68.3708343506,obis
Leptonychotes weddellii,78.1083297729,-68.5041656494,obis
Leptonychotes weddellii,77.9250030518,-68.6624984741,obis
Leptonychotes weddellii,78.3249969482,-68.4375,obis
Leptonychotes weddellii,77.8416976929,-68.6624984741,obis
Leptonychotes weddellii,77.8833312988,-68.8333358765,obis
Leptonychotes weddellii,78.125,-68.5124969482,obis
Leptonychotes weddellii,78.1083297729,-68.4708328247,obis
Leptonychotes weddellii,78.4583358765,-68.4875030518,obis
Leptonychotes weddellii,77.9700012207,-68.5719985962,obis
Leptonychotes weddellii,77.9416656494,-68.6624984741,obis
Leptonychotes weddellii,78.0583343506,-68.6458358765,obis
Leptonychotes weddellii,78.4916992188,-68.3957977295,obis
Leptonychotes weddellii,78.4250030518,-68.4207992554,obis
Leptonychotes weddellii,77.861000061,-68.6279983521,obis
Leptonychotes weddellii,78.1900024414,-68.3830032349,obis
Leptonychotes weddellii,78.3583297729,-68.4625015259,obis
Leptonychotes weddellii,78.1416702271,-68.5374984741,obis
Leptonychotes weddellii,77.8082962036,-68.6374969482,obis
Leptonychotes weddellii,77.9749984741,-68.577003479,obis
Leptonychotes weddellii,77.8099975586,-68.5299987793,obis
Leptonychotes weddellii,78.7333297729,-68.2333297729,obis
Leptonychotes weddellii,77.9417037964,-68.5541992188,obis
Leptonychotes weddellii,78.3082962036,-68.4124984741,obis
Leptonychotes weddellii,78.0583343506,-68.4958343506,obis
Leptonychotes weddellii,78.4583358765,-68.4124984741,obis
Leptonychotes weddellii,78.0429992676,-68.513999939,obis
Leptonychotes weddellii,78.5250015259,-68.3542022705,obis
Leptonychotes weddellii,78.4916992188,-68.4041976929,obis
Leptonychotes weddellii,78.2379989624,-68.3980026245,obis
Leptonychotes weddellii,78.2249984741,-68.4291992188,obis
Leptonychotes weddellii,78.4083023071,-68.3792037964,obis
Leptonychotes weddellii,77.8082962036,-68.5374984741,obis
Leptonychotes weddellii,78.1750030518,-68.5208358765,obis
Leptonychotes weddellii,78.1416702271,-68.7375030518,obis
Leptonychotes weddellii,78.3916702271,-68.4458312988,obis
Leptonychotes weddellii,77.9166641235,-68.8833312988,obis
Leptonychotes weddellii,78.1917037964,-68.4291992188,obis
Leptonychotes weddellii,77.8850021362,-68.5230026245,obis
Leptonychotes weddellii,77.9749984741,-68.5625,obis
Leptonychotes weddellii,77.8416976929,-68.6125030518,obis
Leptonychotes weddellii,77.7470016479,-68.5380020142,obis
Leptonychotes weddellii,78.1083297729,-68.4458312988,obis
Leptonychotes weddellii,78.1083297729,-68.6041641235,obis
Leptonychotes weddellii,78.0749969482,-68.6458358765,obis
Leptonychotes weddellii,78.1917037964,-68.4957962036,obis
Leptonychotes weddellii,78.0916976929,-68.5207977295,obis
Leptonychotes weddellii,77.9166641235,-68.9333343506,obis
Leptonychotes weddellii,78.4583358765,-68.3791656494,obis
Leptonychotes weddellii,77.8082962036,-68.5541992188,obis
Leptonychotes weddellii,78.0916671753,-68.5124969482,obis
Leptonychotes weddellii,78.3583297729,-68.4541702271,obis
Leptonychotes weddellii,77.9582977295,-68.5207977295,obis
Leptonychotes weddellii,78.0416641235,-68.6374969482,obis
Leptonychotes weddellii,77.9250030518,-68.5419998169,obis
Leptonychotes weddellii,77.9250030518,-68.5625,obis
Leptonychotes weddellii,78.1750030518,-68.5374984741,obis
Leptonychotes weddellii,78.4582977295,-68.4041976929,obis
Leptonychotes weddellii,77.7060012817,-68.6129989624,obis
Leptonychotes weddellii,78.4749984741,-68.4875030518,obis
Leptonychotes weddellii,78.4416656494,-68.4875030518,obis
Leptonychotes weddellii,77.9960021973,-68.5820007324,obis
Leptonychotes weddellii,78.1917037964,-68.4792022705,obis
Leptonychotes weddellii,78.4582977295,-68.3874969482,obis
Lutra lutra,8.434516,63.308017,gbif
Lutra lutra,10.98398,62.415106,gbif
Lutra lutra,28.459024,70.518018,gbif
Lutra lutra,13.635878,68.121688,gbif
Lutra lutra,11.222222,60.772101,gbif
Lutra lutra,15.516456,68.147827,gbif
Lutra lutra,14.345062,68.204218,gbif
Lutra lutra,12.482351,66.19126,gbif
Lutra lutra,9.895132,63.56962,gbif
Lutra lutra,18.819714,69.850984,gbif
Lutra lutra,19.449586,69.241673,gbif
Lutra lutra,10.727142,63.4347,gbif
Lutra lutra,18.858638,69.841597,gbif
Lutra lutra,19.012268,69.713983,gbif
Lutra lutra,29.243459,69.146977,gbif
Lutra lutra,14.44517,68.214276,gbif
Lutra lutra,14.127104,66.31269,gbif
Lutra lutra,11.616187,60.8231,gbif
Lutra lutra,7.109204,61.231942,gbif
Lutra lutra,18.943008,69.642906,gbif
Lutra lutra,15.512225,68.11669,gbif
Lutra lutra,13.070892,55.709432,gbif
Lutra lutra,21.513798,65.721477,gbif
Lutra lutra,18.837654,60.043509,gbif
Lutra lutra,21.514229,65.721462,gbif
Lutra lutra,20.577295,63.798032,gbif
Lutra lutra,21.624237,65.826274,gbif
Lutra lutra,21.685717,65.787306,gbif
Lutra lutra,19.681145,63.574898,gbif
Lutra lutra,12.912447,60.692755,gbif
Lutra lutra,21.670724,65.800105,gbif
Lutra lutra,15.939051,62.004049,gbif
Lutra lutra,15.753638,57.406478,gbif
Lutra lutra,19.661831,63.930187,gbif
Lutra lutra,10.995181,62.406931,gbif
Lutra lutra,23.406216,69.973051,gbif
Lutra lutra,9.091544,63.298432,gbif
Lutra lutra,4.97399,61.173428,gbif
Lutra lutra,4.917854,60.819145,gbif
Lutra lutra,13.036783,66.202713,gbif
Lutra lutra,9.83039,63.642607,gbif
Lutra lutra,10.990726,63.508694,gbif
Lutra lutra,11.411003,62.673903,gbif
Lutra lutra,19.017514,69.825202,gbif
Lutra lutra,4.822282,60.819439,gbif
Lutra lutra,9.575206,63.612536,gbif
Lutra lutra,13.506808,66.743925,gbif
Lutra lutra,6.031891,62.464986,gbif
Lutra lutra,10.991741,62.411583,gbif
Lutra lutra,15.423984,68.003418,gbif
Lutra lutra,6.066494,62.504905,gbif
Lutra lutra,10.991462,62.410447,gbif
Lutra lutra,12.600004,66.220001,gbif
Lutra lutra,5.230809,60.094503,gbif
Lutra lutra,-3.522506,56.397542,gbif
Lutra lutra,11.118215,62.439244,gbif
Lutra lutra,19.002629,69.713528,gbif
Lutra lutra,6.072656,62.542738,gbif
Lutra lutra,5.313274,60.728362,gbif
Lutra lutra,6.080391,62.549584,gbif
Lutra lutra,18.992433,69.710865,gbif
Lutra lutra,11.36818,63.88286,gbif
Lutra lutra,19.109897,69.738477,gbif
Lutra lutra,17.035939,68.862309,gbif
Lutra lutra,15.810708,68.570913,gbif
Lutra lutra,5.08857,62.000853,gbif
Lutra lutra,10.073366,60.823534,gbif
Lutra lutra,11.311505,63.866777,gbif
Lutra lutra,14.790267,68.758024,gbif
Lutra lutra,9.514515,63.64567,gbif
Lutra lutra,23.983662,70.502981,gbif
Lutra lutra,19.101264,69.732705,gbif
Lutra lutra,19.097599,69.727539,gbif
Lutra lutra,11.35873,63.865072,gbif
Lutra lutra,18.054251,69.622371,gbif
Lutra lutra,8.615131,63.615158,gbif
Lutra lutra,19.098264,69.719389,gbif
Lutra lutra,9.516851,63.649904,gbif
Lutra lutra,10.199876,63.344943,gbif
Lutra lutra,19.006061,69.714061,gbif
Lutra lutra,19.090359,69.718392,gbif
Lutra lutra,8.622336,62.968536,gbif
Lutra lutra,5.079757,60.513588,gbif
Lutra lutra,19.096261,69.724174,gbif
Lutra lutra,17.454958,62.292434,gbif
Lutra lutra,12.94307,56.572971,gbif
Lutra lutra,16.881563,60.285364,gbif
Lutra lutra,12.347128,62.001675,gbif
Lutra lutra,21.325771,66.910046,gbif
Lutra lutra,21.067802,64.228157,gbif
Lutra lutra,17.475897,60.641584,gbif
Lutra lutra,14.019881,57.039259,gbif
Lutra lutra,13.409574,55.57604,gbif
Lutra lutra,13.323615,55.666557,gbif
Lutra lutra,14.882829,56.923349,gbif
Lutra lutra,20.194981,64.269851,gbif
Lutra lutra,21.594098,65.957043,gbif
Lutra lutra,13.341536,56.104326,gbif
Lutra lutra,14.217295,57.534053,gbif
Lutra lutra,20.326422,63.868937,gbif
Lutra lutra,19.670077,63.433395,gbif
Lutra lutra,13.424783,55.576558,gbif
Lutra lutra,20.578481,63.800269,gbif
Lutra lutra,14.109667,57.385872,gbif
Lutra lutra,23.843767,66.660324,gbif
Lutra lutra,14.14648,56.028278,gbif
Lutra lutra,20.029439,67.744651,gbif
Lutra lutra,13.953235,58.583586,gbif
Lutra lutra,17.162233,61.147668,gbif
Lutra lutra,20.476756,63.839835,gbif
Lutra lutra,21.521586,65.960487,gbif
Lutra lutra,21.074225,64.784361,gbif
Lutra lutra,21.526922,65.961237,gbif
Lutra lutra,12.922256,61.918383,gbif
Lutra lutra,10.86937,53.636017,gbif
Lutra lutra,14.425857,68.204595,gbif
Lutra lutra,18.956016,69.646387,gbif
Lutra lutra,10.350281,64.254902,gbif
Lutra lutra,11.456601,61.166428,gbif
Lutra lutra,10.738245,63.435548,gbif
Lutra lutra,6.067482,62.571428,gbif
Lutra lutra,14.024992,67.022525,gbif
Lutra lutra,4.829936,60.801244,gbif
Lutra lutra,19.004453,69.823746,gbif
Lutra lutra,7.877372,63.086596,gbif
Lutra lutra,10.264097,60.157847,gbif
Lutra lutra,19.003411,69.83708,gbif
Lutra lutra,7.858956,61.504451,gbif
Lutra lutra,18.961127,69.651588,gbif
Lutra lutra,10.558421,63.430855,gbif
Lutra lutra,19.001102,69.66432,gbif
Lutra lutra,5.731656,60.113174,gbif
Lutra lutra,9.844592,63.329496,gbif
Lutra lutra,9.823904,63.673208,gbif
Lutra lutra,10.536268,63.431478,gbif
Lutra lutra,5.071897,62.005808,gbif
Lutra lutra,13.490674,66.742679999999993,gbif
Lutra lutra,5.036908,60.510276,gbif
Lutra lutra,10.899295,62.368068,gbif
Lutra lutra,11.506727,64.02538,gbif
Lutra lutra,10.186805,63.324544,gbif
Lutra lutra,18.166998,69.250885,gbif
Lutra lutra,8.518131,62.737592,gbif
Lutra lutra,13.589229,66.805504,gbif
Lutra lutra,14.863489,68.607366,gbif
Lutra lutra,15.679491,68.182615,gbif
Lutra lutra,18.903958,69.684262,gbif
Lutra lutra,20.334364,63.869317,gbif
Lutra lutra,15.426804,62.857223,gbif
Lutra lutra,17.625638,59.7047,gbif
Lutra lutra,15.54089,58.46192,gbif
Lutra lutra,22.278839,65.851174,gbif
Lutra lutra,16.556535,58.900091,gbif
Lutra lutra,22.160216,65.856439,gbif
Lutra lutra,14.483016,64.404729,gbif
Lutra lutra,19.593469,66.629973,gbif
Lutra lutra,17.666286,59.826816,gbif
Lutra lutra,20.349168,63.689737,gbif
Lutra lutra,17.575215,59.76393,gbif
Lutra lutra,10.737229,63.621374,gbif
Lutra lutra,24.192821,70.485031,gbif
Lutra lutra,18.098355,69.161658,gbif
Lutra lutra,8.609459,62.967322,gbif
Lutra lutra,4.975959,61.17135,gbif
Lutra lutra,6.634153,62.692996,gbif
Lutra lutra,16.683569,68.872711,gbif
Lutra lutra,5.393424,60.676427,gbif
Lutra lutra,6.949485,62.924547,gbif
Lutra lutra,10.699752,63.298066,gbif
Lutra lutra,12.209037,64.592434,gbif
Lutra lutra,5.194339,60.98793,gbif
Lutra lutra,6.520555,61.807655,gbif
Lutra lutra,30.110491,69.743153,gbif
Lutra lutra,18.959104,69.598184,gbif
Lutra lutra,15.978025,68.405026,gbif
Lutra lutra,16.587444,68.678075,gbif
Lutra lutra,4.955448,60.587725,gbif
Lutra lutra,14.082314,68.344261,gbif
Lutra lutra,6.487283,62.216538,gbif
Lutra lutra,14.268085,68.299513,gbif
